,block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price,difference,executed?
3667,2022-11-03T18:04:23+00:00,USDC,WETH,8467.864482,5.49491037590599,8484.85595874772,1541.037779092773,0,0
3705,2022-11-03T16:23:47+00:00,USDC,WETH,6654.098503,4.30439834935075,6655.30954892755,1545.8835272538531,0,0
3782,2022-11-03T14:02:11+00:00,USDC,WETH,7638.991795,4.9969099448249,7643.75088688829,1528.7431391296934,0,0
3788,2022-11-03T13:59:47+00:00,USDC,WETH,7619.285013,4.99108927144315,7664.11704165724,1526.5775862984954,0,0
3794,2022-11-03T13:48:11+00:00,WETH,USDC,5.0,7673.736535,7692.2,0.0006515730605546519,0,1
3807,2022-11-03T13:32:47+00:00,WETH,USDC,5.53649125957025,8490.532377,8502.38516019829,0.0006520782223936922,0,1
3832,2022-11-03T12:38:23+00:00,USDC,WETH,15264.148999,9.99770889047041,15320.1891724901,1526.764698414998,0,0
3851,2022-11-03T11:55:11+00:00,USDC,WETH,53612.673083,34.9975224086924,53660.3347493708,1531.8991000826998,0,0
3903,2022-11-03T10:54:59+00:00,USDC,WETH,11101.312065,7.17842744925375,11095.0176210591,1546.4824494609975,0,0
3911,2022-11-03T10:35:47+00:00,WETH,USDC,1.28977081627097,1996.170012,1994.91242489244,0.00064612272928533,0,1
3940,2022-11-03T09:01:47+00:00,USDC,WETH,1072.249477,0.695129629763549,1071.34768798418,1542.517296183634,0,0
3943,2022-11-03T08:47:59+00:00,USDC,WETH,40082.936009,25.9682457115382,40058.7659985866,1543.5365351303021,0,0
3945,2022-11-03T08:35:35+00:00,WETH,USDC,0.0269491755227256,41.543841,41.610335482354,0.0006486924384946881,0,1
3973,2022-11-03T07:12:59+00:00,USDC,WETH,104000.0,66.9895571294511,103920.856,1552.4807814303006,0,0
3983,2022-11-03T06:47:59+00:00,WETH,USDC,0.0118794485201185,18.467202,18.461089356138,0.0006432727881634966,0,1
4095,2022-11-03T02:25:11+00:00,USDC,WETH,18518.584205,11.9980945588253,18518.8990209315,1543.4604315048089,0,0
4108,2022-11-03T02:01:47+00:00,WETH,USDC,0.904054570617622,1396.40216,1396.15360041552,0.0006474170525614354,0,1
4113,2022-11-03T01:48:47+00:00,WETH,USDC,6.0,9266.165441,9261.0134530148,0.0006475170380027753,0,1
4120,2022-11-03T01:43:23+00:00,WETH,USDC,61.4027655808345,94739.416524,94715.6369304525,0.0006481226909950364,0,1
4157,2022-11-03T00:55:35+00:00,WETH,USDC,0.999804606178601,1532.559983,1533.70787042727,0.0006523755136953755,0,1
4158,2022-11-03T00:55:35+00:00,USDC,WETH,1532.559983,0.999804339956482,1533.70787042727,1532.8599024352177,0,0
4216,2022-11-02T23:58:35+00:00,USDC,WETH,426.760868,0.281003937062136,427.485669373886,1518.7006718188225,0,0
4242,2022-11-02T23:28:11+00:00,WETH,USDC,2.17,3293.263068,3299.5501,0.000658920941082864,0,1
4269,2022-11-02T22:43:47+00:00,USDC,WETH,60501.762692,39.9983438475379,60565.0922705035,1512.606694982552,0,0
4271,2022-11-02T22:40:59+00:00,USDC,WETH,1851.406061,1.22204010406373,1852.14106920622,1515.0125227833341,0,0
4275,2022-11-02T22:33:47+00:00,USDC,WETH,6177.81667,4.07987512873351,6190.43794945681,1514.2170961290524,0,0
4292,2022-11-02T22:10:47+00:00,USDC,WETH,390563.758081,258.865779357264,392003.038338498,1508.7500520568149,0,0
4297,2022-11-02T21:53:11+00:00,USDC,WETH,392314.683392,260.253542583312,393263.923126791,1507.43263472163,0,0
4300,2022-11-02T21:42:35+00:00,USDC,WETH,6637.012035,4.3968920666608,6641.4175288498,1509.4780436674328,0,0
4311,2022-11-02T21:34:47+00:00,WETH,USDC,260.259694840798,393913.927978,393889.111400537,0.0006607019360212453,0,1
4312,2022-11-02T21:34:47+00:00,USDC,WETH,106244.517159,70.1959581781836,106237.823754419,1513.5418037789536,0,0
4330,2022-11-02T21:00:23+00:00,USDC,WETH,8490.534978,5.61754051942564,8504.56311857406,1511.4327967265122,0,0
4388,2022-11-02T20:13:11+00:00,USDC,WETH,3965.21981,2.59242527635919,3974.70858100533,1529.5406375487769,0,0
4393,2022-11-02T20:07:35+00:00,USDC,WETH,46052.406054,29.9966673386847,46180.7692679252,1535.2507508262188,0,0
4403,2022-11-02T19:55:47+00:00,USDC,WETH,38393.207519,24.9966275448708,38601.0420861667,1535.935495701624,0,0
4405,2022-11-02T19:52:11+00:00,WETH,USDC,180.0,277012.188953,277965.0,0.0006497909015496071,0,1
4432,2022-11-02T19:35:59+00:00,USDC,WETH,30693.612498,19.9917614229882,31121.5748423941,1535.3130646460154,0,0
4447,2022-11-02T19:29:23+00:00,USDC,WETH,32398.476065,21.2087571870592,32983.2229145988,1527.5989903250131,0,0
4463,2022-11-02T19:12:23+00:00,USDC,WETH,39406.166814,24.9967167068933,39436.0760946118,1576.4537109440869,0,0
4467,2022-11-02T19:09:11+00:00,USDC,WETH,17068.642095,10.827112275554,17071.3048031668,1576.4722541520548,0,0
4470,2022-11-02T19:04:47+00:00,USDC,WETH,9790.966302,6.24152844461942,9800.95308762804,1568.6808750251573,0,0
4475,2022-11-02T19:00:35+00:00,USDC,WETH,12062.044633,7.71732814241088,12265.6126564222,1562.9819557253968,0,0
4478,2022-11-02T18:58:35+00:00,USDC,WETH,73045.342202,46.9919817381407,74687.1760953312,1554.42140340111,0,0
4480,2022-11-02T18:57:11+00:00,USDC,WETH,8083.111586,5.18022933196909,8233.2492910584,1560.3771701990415,0,0
4486,2022-11-02T18:47:59+00:00,WETH,USDC,0.149871552260616,239.531953,240.662239904575,0.0006256850093841801,0,1
4490,2022-11-02T18:47:59+00:00,USDC,WETH,39948.909228,24.9954336449144,40137.4173926672,1598.2482958893593,0,0
4502,2022-11-02T18:39:47+00:00,USDC,WETH,500.0,0.316342006150819,507.621363589974,1580.5678356911612,0,0
4503,2022-11-02T18:38:59+00:00,USDC,WETH,738.662824,0.466339783698809,748.316797310131,1583.9584136297365,0,0
4508,2022-11-02T18:36:23+00:00,WETH,USDC,4.0,6459.768058,6459.46444890127,0.0006192172790238594,0,1
4509,2022-11-02T18:34:23+00:00,USDC,WETH,16099.116283,9.98971540843356,16085.1905474152,1611.5690612576145,0,0
4512,2022-11-02T18:33:35+00:00,USDC,WETH,48267.75279,29.9864054343575,48232.233549001,1609.654511463928,0,0
4515,2022-11-02T18:30:59+00:00,WETH,USDC,21.2547964749359,34380.32534,34363.3070789567,0.0006182255771211936,0,1
4516,2022-11-02T18:28:59+00:00,WETH,USDC,67.9784103749026,109992.261275,109937.815105669,0.0006180290284690539,0,1
4527,2022-11-02T18:16:11+00:00,USDC,WETH,79970.261301,49.9928658460418,79754.5815062712,1599.6334666485552,0,0
4539,2022-11-02T18:07:11+00:00,USDC,WETH,9955.104116,6.23614282503969,9925.37817510962,1596.3560160982427,0,0
4550,2022-11-02T17:48:35+00:00,WETH,USDC,5.20335575039924,8166.495787,8165.38514357297,0.000637158934029245,0,1
4556,2022-11-02T17:45:35+00:00,WETH,USDC,26.0329520928989,40860.83051,40864.998314712,0.000637112652091782,0,1
4567,2022-11-02T17:23:59+00:00,USDC,WETH,1028.639357,0.657284344428249,1028.22276420633,1564.9838090922142,0,0
4569,2022-11-02T17:23:59+00:00,WETH,USDC,0.657284344428249,1028.641412,1028.22276420633,0.0006389829699256256,0,1
4574,2022-11-02T17:19:59+00:00,USDC,WETH,621.882668,0.397409521887004,621.52862175518,1564.8408851583097,0,0
4615,2022-11-02T16:13:11+00:00,WETH,USDC,0.977628125097274,1522.351272,1524.44486430793,0.0006421830119489492,0,1
4616,2022-11-02T16:13:11+00:00,USDC,WETH,1522.351273,0.977628125097274,1524.44486430793,1557.1884993064475,0,0
4620,2022-11-02T16:03:47+00:00,USDC,WETH,3816.960194,2.44720564483303,3818.64729040575,1559.7218820000012,0,0
4633,2022-11-02T15:47:11+00:00,USDC,WETH,4257.838809,2.7293,4257.10220288604,1560.0479276737626,0,0
4643,2022-11-02T15:31:59+00:00,USDC,WETH,7921.1791,5.08854270507554,7922.70833552147,1556.6694747592592,0,0
4644,2022-11-02T15:31:59+00:00,WETH,USDC,5.08854270507554,7921.179098,7922.70833552147,0.0006423971282710088,0,1
4650,2022-11-02T15:14:59+00:00,USDC,WETH,557.404943,0.35791270937345,557.828432321084,1557.3767804327888,0,0
4661,2022-11-02T14:56:47+00:00,WETH,USDC,9.0,14044.686168,14052.42,0.0006408117555881011,0,1
4671,2022-11-02T14:43:59+00:00,USDC,WETH,2259.0,1.4487473569195,2259.58227764021,1559.278081999995,0,0
4675,2022-11-02T14:32:35+00:00,USDC,WETH,513.642195,0.330058013084084,514.233684965133,1556.2179212087392,0,0
4691,2022-11-02T14:10:35+00:00,WETH,USDC,0.069738469397894,108.444547,108.459837681127,0.0006430795399781052,0,1
4718,2022-11-02T13:14:11+00:00,WETH,USDC,0.6,934.012388,934.500876478924,0.0006423897666761996,0,1
4722,2022-11-02T13:01:35+00:00,WETH,USDC,1.727,2682.112767,2685.05325,0.0006438953728003339,0,1
4723,2022-11-02T13:01:35+00:00,USDC,WETH,2682.112769,1.727,2685.05325,1553.0473474232772,0,0
4725,2022-11-02T12:59:23+00:00,WETH,USDC,0.0119521050645781,18.60113,18.61502504411,0.0006425472573213615,0,1
4726,2022-11-02T12:56:11+00:00,WETH,USDC,0.0119449678945871,18.601058,18.614952990326,0.0006421660474682194,0,1
4732,2022-11-02T12:46:23+00:00,USDC,WETH,780.580738,0.502619325845773,782.387294998048,1553.0257152100007,0,0
4738,2022-11-02T12:21:59+00:00,USDC,WETH,62430.833165,40.1592846934229,62448.8132449515,1554.5803079312473,0,0
4744,2022-11-02T12:11:23+00:00,WETH,USDC,0.0119458029937623,18.599573,18.602195539793,0.0006422622171897333,0,1
4754,2022-11-02T11:54:23+00:00,WETH,USDC,1.92812228216567,2998.442495,3000.50533306057,0.0006430412740550725,0,1
4755,2022-11-02T11:54:23+00:00,USDC,WETH,2998.442495,1.92812228216567,3000.50533306057,1555.1101311023408,0,0
4756,2022-11-02T11:49:59+00:00,WETH,USDC,0.0119429683153469,18.598225,18.593296470375,0.0006421563517672735,0,1
4760,2022-11-02T11:45:11+00:00,USDC,WETH,350.019796,0.22493393,350.1658955275,1556.1004780381509,0,0
4763,2022-11-02T11:42:59+00:00,WETH,USDC,0.0119382667507241,18.598171,18.601016520163,0.0006419054191255742,0,1
4773,2022-11-02T11:20:59+00:00,USDC,WETH,3498.447586,2.25418293605775,3501.55070900878,1551.9803339999964,0,0
4841,2022-11-02T09:36:47+00:00,WETH,USDC,3.0,4692.883168,4700.58,0.0006392658612207752,0,1
4866,2022-11-02T08:28:35+00:00,WETH,USDC,0.0118758719167237,18.589692,18.588520849404,0.0006388417794508753,0,1
4880,2022-11-02T07:41:35+00:00,USDC,WETH,5621.501541,3.599,5629.99000832691,1561.9620841900526,0,0
4881,2022-11-02T07:41:35+00:00,WETH,USDC,3.599,5621.485567,5629.97401020617,0.0006402222254429209,0,1
4923,2022-11-02T06:08:23+00:00,USDC,WETH,265.731693,0.16772,265.987148,1584.3768960171715,0,0
4960,2022-11-02T04:22:23+00:00,WETH,USDC,46.4172905419683,73998.406657,73957.2635428987,0.0006272741892554977,0,1
4986,2022-11-02T03:29:23+00:00,WETH,USDC,6.31423607640079,10044.435996,10043.1804415005,0.0006286302266165378,0,1
4998,2022-11-02T03:13:23+00:00,USDC,WETH,5313.748742,3.34217425966317,5310.06100037305,1589.907745425437,0,0
4999,2022-11-02T03:13:23+00:00,WETH,USDC,3.34217425966317,5313.748741,5310.06099937375,0.0006289673115093888,0,1
5001,2022-11-02T03:08:11+00:00,USDC,WETH,7946.98698,4.9986895966177,7942.46514440838,1589.8140555431223,0,0
5117,2022-11-01T22:16:11+00:00,USDC,WETH,750.0,0.477436916648776,751.242213977682,1570.888161025331,0,0
5130,2022-11-01T22:00:59+00:00,USDC,WETH,7994.942134,5.08029033219383,8004.60705321125,1573.7175655761253,0,0
5176,2022-11-01T20:30:59+00:00,WETH,USDC,0.560314424049533,882.9852,882.7785814632,0.00063456830765627,0,1
5177,2022-11-01T20:30:59+00:00,USDC,WETH,882.9852,0.560314424049533,882.7785814632,1575.8744770810008,0,0
5179,2022-11-01T20:23:35+00:00,USDC,WETH,7876.645829,4.99884266140002,7873.72706439778,1575.6938880716837,0,0
5190,2022-11-01T19:54:59+00:00,USDC,WETH,6026.567493,3.82326560524741,6030.09274525227,1576.287947331875,0,0
5228,2022-11-01T18:07:23+00:00,USDC,WETH,2008.463418,1.27085732082536,2006.99523124144,1580.4003998620403,0,0
5241,2022-11-01T17:29:59+00:00,WETH,USDC,63.5273249550041,99996.730518,99976.8311686269,0.0006352940203736842,0,1
5274,2022-11-01T16:28:59+00:00,WETH,USDC,12.9905499733307,20475.990816,20494.8009764247,0.0006344283942137659,0,1
5305,2022-11-01T15:34:47+00:00,USDC,WETH,7854.041745,4.99558327279068,7865.99546550347,1572.197142179256,0,0
5341,2022-11-01T14:12:11+00:00,USDC,WETH,34388.639739,21.9519414692164,34585.9423429945,1566.5420658680146,0,0
5368,2022-11-01T13:50:23+00:00,WETH,USDC,0.948010761491586,1495.045205,1505.53589032479,0.0006341017370719476,0,1
5388,2022-11-01T13:31:11+00:00,WETH,USDC,0.37669187,600.639402,600.611171948106,0.0006271514468509676,0,1
5449,2022-11-01T12:06:47+00:00,USDC,WETH,4149.733376,2.61208723756725,4155.25613577723,1588.6656909149888,0,0
5450,2022-11-01T12:06:47+00:00,WETH,USDC,2.61208723756725,4149.733375,4155.25613577723,0.000629459052310138,0,1
5466,2022-11-01T11:33:23+00:00,WETH,USDC,21.9626238679635,34996.968672,35004.7379990452,0.0006275578914791875,0,1
5472,2022-11-01T11:17:59+00:00,USDC,WETH,34998.56094,22.0226613495635,35156.7563518297,1589.2066987032742,0,0
5508,2022-11-01T10:41:11+00:00,WETH,USDC,22.0326634068835,35453.128865,35436.4304413046,0.0006214589265387678,0,1
5540,2022-11-01T09:52:35+00:00,USDC,WETH,973455.496262,610.988975822216,979134.273314134,1593.245598174677,0,0
5727,2022-11-01T05:39:47+00:00,USDC,WETH,1109.792513,0.699,1109.90016,1587.685998569385,0,0
5774,2022-11-01T03:50:23+00:00,USDC,WETH,7939.619016,4.99898340525161,7942.80280322542,1588.2467238557238,0,0
5785,2022-11-01T03:21:35+00:00,USDC,WETH,79356.954492,49.9974667635691,79398.477093886,1587.219505885523,0,0
5795,2022-11-01T03:10:35+00:00,USDC,WETH,23899.108005,14.9933140213934,23896.9436198576,1593.9843566872041,0,0
5808,2022-11-01T02:47:23+00:00,WETH,USDC,7.5,11918.832199,11907.6761720617,0.0006292562790362345,0,1
5810,2022-11-01T02:45:35+00:00,USDC,WETH,19840.797244,12.499,19836.66294,1587.3907707816625,0,0
5812,2022-11-01T02:40:11+00:00,USDC,WETH,20000.0,12.5853524178911,19986.38,1589.1489833505477,0,0
5818,2022-11-01T02:31:35+00:00,USDC,WETH,20809.215362,13.149,20812.2743166582,1582.570184957031,0,0
5840,2022-11-01T01:45:59+00:00,USDC,WETH,23690.273283,14.9962852168902,23687.382314339,1579.7427789862136,0,0
5927,2022-10-31T22:43:35+00:00,WETH,USDC,0.0365832908640253,57.207928,57.184243917808,0.0006394793893606022,0,1
6005,2022-10-31T20:15:23+00:00,USDC,WETH,253.205722,0.161802613063243,253.153561621268,1564.9050235117693,0,0
6025,2022-10-31T19:46:47+00:00,USDC,WETH,97.453263,0.0621825108460981,97.417010386164,1567.2133799999992,0,0
6030,2022-10-31T19:44:23+00:00,USDC,WETH,3433.083324,2.19210512839003,3432.59549949467,1566.1125370029104,0,0
6061,2022-10-31T18:40:59+00:00,USDC,WETH,797.293007,0.507357515870141,797.074548716082,1571.461902230041,0,0
6076,2022-10-31T18:21:23+00:00,USDC,WETH,29889.568118,19.0927147310091,29877.7019594572,1565.4959778692644,0,0
6098,2022-10-31T17:53:11+00:00,USDC,WETH,11671.138305,7.46172766360715,11682.15544742,1564.1335131973894,0,0
6129,2022-10-31T16:56:11+00:00,WETH,USDC,31.969007637417,49991.051535,50004.0036059894,0.00063949460264973,0,1
6137,2022-10-31T16:44:47+00:00,WETH,USDC,44.1652318861655,68841.84373,69391.9706872243,0.0006415463255078265,0,1
6144,2022-10-31T16:34:11+00:00,USDC,WETH,995.301892,0.634513521955295,998.667177340659,1568.6062748243914,0,0
6212,2022-10-31T14:40:35+00:00,WETH,USDC,3.79293944516028,5901.053951,5943.72575753842,0.0006427562731429567,0,1
6214,2022-10-31T14:40:35+00:00,USDC,WETH,5901.057499,3.79293944516028,5943.72575753842,1555.800609084239,0,0
6219,2022-10-31T14:31:59+00:00,USDC,WETH,1395.603787,0.893023962675097,1407.40576517595,1562.7842536491412,0,0
6222,2022-10-31T14:28:11+00:00,USDC,WETH,38909.0,24.8933493013472,39212.5016864681,1563.0279207906462,0,0
6237,2022-10-31T13:51:47+00:00,USDC,WETH,35455.86378,21.9814437730335,35491.5323789627,1612.9906727735834,0,0
6240,2022-10-31T13:49:35+00:00,USDC,WETH,40208.512332,24.9964663317127,40360.5443625,1608.5678590892653,0,0
6300,2022-10-31T11:03:47+00:00,WETH,USDC,3.07444507594356,4996.958683,4993.44582104585,0.0006152632573094983,0,1
6317,2022-10-31T10:41:35+00:00,USDC,WETH,160.69233,0.099,160.62849,1623.1548484848483,0,0
6348,2022-10-31T09:49:23+00:00,WETH,USDC,22.0035410615871,35511.77765,35441.5353538083,0.0006196124924652173,0,1
6373,2022-10-31T08:47:35+00:00,USDC,WETH,273.841682,0.173331114036597,274.067690892386,1579.8760858490832,0,0
6378,2022-10-31T08:35:23+00:00,USDC,WETH,35528.097702,22.4787633266935,35632.4364749415,1580.518340161998,0,0
6393,2022-10-31T08:00:47+00:00,WETH,USDC,22.4797633266935,35790.553635,35754.2620136141,0.0006280920813896067,0,1
6474,2022-10-31T04:54:23+00:00,WETH,USDC,10.3176993934779,16412.919529,16392.9450059332,0.0006286327898730966,0,1
6476,2022-10-31T04:52:59+00:00,USDC,WETH,1588.54288,0.999,1586.60962331504,1590.133013013013,0,0
6479,2022-10-31T04:44:35+00:00,WETH,USDC,3.76985483622534,5973.414686,5969.5319664541,0.0006311054956657902,0,1
6480,2022-10-31T04:44:35+00:00,USDC,WETH,5973.414686,3.76985483622534,5969.5319664541,1584.5211408673308,0,0
6556,2022-10-31T02:29:47+00:00,WETH,USDC,0.0053624744174387,8.431327,8.437439712075,0.0006360178436251731,0,1
6562,2022-10-31T02:15:11+00:00,USDC,WETH,6899.822664,4.39654932181852,6909.79277614285,1569.3722869793864,0,0
6582,2022-10-31T01:17:59+00:00,USDC,WETH,924.413309,0.582530262647177,921.525441822684,1586.8931938389137,0,0
6590,2022-10-31T01:10:59+00:00,WETH,USDC,0.15648679450142,248.412018,247.866505208472,0.0006299485659402356,0,1
6636,2022-10-31T00:33:59+00:00,USDC,WETH,54257.119236,34.2697132016139,54572.8047879101,1583.2382056073004,0,0
6637,2022-10-31T00:32:47+00:00,USDC,WETH,47682.243215,29.999,47771.90755,1589.4610892029737,0,0
6642,2022-10-31T00:29:47+00:00,USDC,WETH,53555.456042,33.6528026375559,53610.9337697848,1591.4114678292235,0,0
6659,2022-10-31T00:00:11+00:00,USDC,WETH,141.513153,0.0890196142154783,141.385366622841,1589.6850851033498,0,0
6670,2022-10-30T23:17:11+00:00,WETH,USDC,0.654959691228192,1037.722286,1037.77209666973,0.0006311512242382274,0,1
6701,2022-10-30T22:19:35+00:00,USDC,WETH,35797.17777,22.6482123175729,35847.137492008,1580.5740986552273,0,0
6706,2022-10-30T22:14:11+00:00,USDC,WETH,1501.231828,0.947518257477403,1500.58466436696,1584.3830091430214,0,0
6707,2022-10-30T22:12:47+00:00,USDC,WETH,46.021808,0.029,45.998428921536,1586.9588965517241,0,0
6744,2022-10-30T20:45:11+00:00,USDC,WETH,798.484439,0.500846810781512,797.729871205145,1594.2687899999996,0,0
6772,2022-10-30T18:58:59+00:00,USDC,WETH,85759.939831,53.9896369768235,85729.6046591284,1588.451870269377,0,0
6779,2022-10-30T18:47:11+00:00,USDC,WETH,15688.560742,9.86928356539665,15678.8652114614,1589.635219014955,0,0
6823,2022-10-30T17:36:35+00:00,USDC,WETH,20594.441615,12.999,20608.09464,1584.3096865143473,0,0
6825,2022-10-30T17:32:47+00:00,USDC,WETH,20578.65216,12.999,20579.4753060864,1583.0950196168938,0,0
6839,2022-10-30T17:03:47+00:00,USDC,WETH,1575.722497,0.99591108323688,1580.8395397544,1582.191948179384,0,0
6840,2022-10-30T17:03:47+00:00,WETH,USDC,0.99591108323688,1575.722495,1580.8395397544,0.0006320345659829398,0,1
6858,2022-10-30T16:21:23+00:00,USDC,WETH,68707.444363,43.0745675268198,68663.8151358295,1595.0814670447994,0,0
6876,2022-10-30T16:00:59+00:00,USDC,WETH,600.0,0.378308977755204,601.167013461018,1586.005184334398,0,0
6896,2022-10-30T15:29:47+00:00,USDC,WETH,717.342566,0.449,716.53914232608,1597.644913140312,0,0
6897,2022-10-30T15:29:47+00:00,WETH,USDC,0.449,717.343999,716.54057372112,0.000625920061540795,0,1
6906,2022-10-30T15:10:23+00:00,USDC,WETH,297.401303,0.186247226498803,297.058738848795,1596.8092979999967,0,0
6911,2022-10-30T15:03:59+00:00,USDC,WETH,1211.841124,0.758337416394402,1209.76766383684,1598.0236472595943,0,0
6931,2022-10-30T14:07:35+00:00,USDC,WETH,1256.572224,0.791352532783898,1256.64408148485,1587.8791966198758,0,0
6935,2022-10-30T13:57:59+00:00,USDC,WETH,31739.047276,19.999,31767.81153,1587.0317153857695,0,0
6940,2022-10-30T13:42:11+00:00,USDC,WETH,1994.132974,1.25581160371087,1994.59301205794,1587.923672712867,0,0
6959,2022-10-30T12:54:59+00:00,USDC,WETH,6473.503198,4.04444856868771,6467.48284002586,1600.5898178847253,0,0
6960,2022-10-30T12:54:11+00:00,USDC,WETH,31977.795159,19.9886995236115,31951.3365275072,1599.7936794850746,0,0
7000,2022-10-30T11:38:35+00:00,WETH,USDC,0.507664167789632,809.350399,810.14063224205,0.0006272489250847109,0,1
7001,2022-10-30T11:38:35+00:00,USDC,WETH,809.348782,0.507664167789632,810.14063224205,1594.2602085230908,0,0
7003,2022-10-30T11:35:59+00:00,USDC,WETH,750.0,0.4702161410623,751.095050764455,1595.0111757236143,0,0
7042,2022-10-30T10:24:47+00:00,USDC,WETH,23180.545869,14.5176786318001,23242.9486662983,1596.7115994856376,0,0
7047,2022-10-30T10:18:23+00:00,USDC,WETH,267.867657,0.167557727788689,268.177818903075,1598.65892510678,0,0
7057,2022-10-30T10:04:23+00:00,WETH,USDC,0.0052414350230266,8.39755,8.40461233955,0.000624162407252901,0,1
7059,2022-10-30T10:01:35+00:00,USDC,WETH,7978.515022,4.999,7985.25263,1596.0222088417684,0,0
7062,2022-10-30T09:56:23+00:00,USDC,WETH,57446.585367,35.9882146714617,57477.1375339381,1596.2610507754523,0,0
7070,2022-10-30T09:53:23+00:00,USDC,WETH,4789.426419,2.9991,4788.033159,1596.9545593678106,0,0
7091,2022-10-30T08:39:35+00:00,USDC,WETH,17114.609788,10.5849662461142,17112.1281695807,1616.8790140717613,0,0
