block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price
2022-10-14T12:37:23+00:00,USDC,WETH,14.518819,0.0109117505193106,14.521780839076,1330.5673525348611
2022-10-14T12:36:35+00:00,USDC,WETH,3.437621,0.0025748646037286,3.438322274684,1335.0686459482424
2022-10-14T12:35:59+00:00,USDC,WETH,0.004,2.996125069755e-06,0.004002448,1335.057751887203
2022-10-14T12:35:59+00:00,USDC,WETH,5.571933,0.0041735516086756,5.575343022996,1335.057888925483
2022-10-14T12:35:23+00:00,USDC,WETH,1.803222,0.0013597997066562,1.80752735806982,1326.0938292406258
2022-10-14T12:35:23+00:00,USDC,WETH,23.020711,0.0173597997066562,23.0756873580698,1326.0931225590843
2022-10-14T12:34:11+00:00,USDC,WETH,62.691602,0.0469668894771448,62.729969260424,1334.8042141583003
2022-10-14T12:29:11+00:00,USDC,WETH,3.60025,0.002708074040365,3.599227529,1329.4503570939112
2022-10-14T12:29:11+00:00,WETH,USDC,0.001056137410701,1.404082,1.403683240712,0.000752190691641229
2022-10-14T12:29:11+00:00,USDC,WETH,0.94135,0.000708074040365,0.9410826566,1329.4513657282935
2022-10-14T12:28:11+00:00,USDC,WETH,128.323132,0.0971772433947165,129.025141372467,1320.5059900575125
2022-10-14T12:28:11+00:00,WETH,USDC,0.0971772433947165,128.323259,129.025141372467,0.0007572847210396714
2022-10-14T12:26:23+00:00,USDC,WETH,10.361553,0.0078135210598301,10.3742463167683,1326.105467772977
2022-10-14T12:26:23+00:00,USDC,WETH,2.191002,0.0016522075557592,2.1936855380082,1326.1057863842177
2022-10-14T12:25:47+00:00,USDC,WETH,10.552137,0.0079335052967564,10.550110989696,1330.0724717880032
2022-10-14T12:23:11+00:00,USDC,WETH,12.025382,0.0090357865848272,12.023073126656,1330.861667338724
2022-10-14T12:22:23+00:00,USDC,WETH,11.159741,0.0084046603714707,11.1597080412389,1327.8039214863836
2022-10-14T12:19:47+00:00,USDC,WETH,9.707836,0.0073143400728165,9.715709054996,1327.2333393519461
2022-10-14T12:16:35+00:00,USDC,WETH,7.464901,0.0056297281324811,7.4768419327482,1325.9789503743075
2022-10-14T12:13:47+00:00,USDC,WETH,18.69323,0.0140761188840147,18.70394122079,1328.010238761811
2022-10-14T12:06:23+00:00,USDC,WETH,0.483791,0.0003650374271242,0.484594485255921,1325.3188962330578
